area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;040250;000101;058;10;1;1;4;4;2;7;3;3;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;96,550577731132;040250000101;04025000010105810;040250000101058101;202412
2;040251;900101;051;01;1;1;1;2;2;4;1;3;2;3;2;0;1;1;1; ; ;1; ; ;2;2;1;2;4;90; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;241,414253877103;040251900101;04025190010105101;040251900101051011;202412
2;040251;900101;051;02;1;4;1;2;1;7;3;3;3;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;241,414253877103;040251900101;04025190010105102;040251900101051021;202412
2;040251;900101;051;03;1;3;3;2;2;4;2;3;2;1;0;0;1;1;1; ; ;1; ; ;2;2;1;2;5;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;241,414253877103;040251900101;04025190010105103;040251900101051031;202412
2;040251;900101;051;04;1;4;1;4;3;7;3;3;3;2;2;0;1;1;1; ; ;1; ; ;2;1;1;2;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;241,414253877103;040251900101;04025190010105104;040251900101051041;202412
2;040251;900101;051;05;1;1;1;2;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;241,414253877103;040251900101;04025190010105105;040251900101051051;202412
2;040251;900101;051;07;1;2;1;4;3;4;3;3;3;2;2;0;1;1;3; ; ;1; ; ;1;1;1;3;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;241,414253877103;040251900101;04025190010105107;040251900101051071;202412
2;040251;900101;051;08;1;3;1;2;2;4;3;1;1;2;2;0;1;1;1; ; ;1; ; ;2;1;1;2;4;30; ; ; ;2; ;1;1;2; ;1;12;2; ;2; ;2; ;2; ;0422;241,414253877103;040251900101;04025190010105108;040251900101051081;202412
2;040252;900201;048;01;1;1;1;4;2;7;3;3;2;3;2;0;1;1;2; ; ;1; ; ;2;1;1;4;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0421;248,61313050589;040252900201;04025290020104801;040252900201048011;202412
2;040252;900201;048;02;1;1;1;2;1;7;3;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;4;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0421;248,61313050589;040252900201;04025290020104802;040252900201048021;202412
2;040252;900201;048;03;1;3;2;1;2;4;2;1;2;2;1;0;1;1;2; ; ;1; ; ;2;1;1;2;1;40;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0421;248,61313050589;040252900201;04025290020104803;040252900201048031;202412
2;040252;900201;048;04;1;4;1;4;3;7;3;3;3;2;1;0;1;2;2; ; ;1; ; ;2;1;1;3;4;30; ; ; ;2; ;1;1;2; ;1;10;2; ;2; ;2; ;2; ;0421;248,61313050589;040252900201;04025290020104804;040252900201048041;202412
2;040252;900201;048;05;1;3;1;3;1;4;1;3;1;2;2;0;1;1;3; ; ;1; ; ;1;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0421;248,61313050589;040252900201;04025290020104805;040252900201048051;202412
2;040252;900201;048;06;1;2;1;4;2;7;3;3;3;1;1;0;1;1;2; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0421;248,61313050589;040252900201;04025290020104806;040252900201048061;202412
2;040252;900201;048;07;1;2;1;2;2;7;3;1;2;2;2;0;1;1;3; ; ;1; ; ;2;1;1;4;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0421;248,61313050589;040252900201;04025290020104807;040252900201048071;202412
1;040350;000101;051;01;1;2;1;2;2;2;1;3;2;4;3;0;1;1;1; ; ;1; ; ;2;1;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;89,432769984932;040350000101;04035000010105101;040350000101051011;202412
1;040350;000101;051;02;1;1;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;89,432769984932;040350000101;04035000010105102;040350000101051021;202412
1;040350;000101;051;03;1;1;1;4;2;4;2;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;30;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;89,432769984932;040350000101;04035000010105103;040350000101051031;202412
1;040350;000101;051;04;1;3;1;2;1;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;50;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;89,432769984932;040350000101;04035000010105104;040350000101051041;202412
1;040350;000101;051;05;1;2;1;2;1;4;2;3;2;4;3;0;1;2;1; ; ;1; ; ;2;1;1;2;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;89,432769984932;040350000101;04035000010105105;040350000101051051;202412
1;040350;000101;051;06;1;2;4;4;2;7;3;3;2;1;1;0;1;1;1; ; ;1; ; ;2;1;1;2;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;89,432769984932;040350000101;04035000010105106;040350000101051061;202412
1;040350;000101;051;07;1;3;1;4;3;4;2;3;3;4;3;0;1;2;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;89,432769984932;040350000101;04035000010105107;040350000101051071;202412
1;040350;000704;050;01;1;1;1;4;3;4;3;3;3;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2; ;0411;1230,19566155716;040350000704;04035000070405001;040350000704050011;202412
1;040350;000704;050;02;1;1;1;4;1;2;1;3;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2; ;0411;1230,19566155716;040350000704;04035000070405002;040350000704050021;202412
1;040350;000704;050;03;1;1;2;2;1;2;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;1230,19566155716;040350000704;04035000070405003;040350000704050031;202412
1;040350;000704;050;04;1;1;1;2;1;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;50; ; ; ;1;1;2; ;2; ;1;60;2; ;2; ;2; ;2; ;0411;1230,19566155716;040350000704;04035000070405004;040350000704050041;202412
1;040350;000704;050;05;1;1;1;4;1;4;1;3;1;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;1230,19566155716;040350000704;04035000070405005;040350000704050051;202412
1;040350;000704;050;06;1;1;4;3;2;4;2;3;2;1;1;0;1;1;1; ; ;1; ; ;2;1;1;2;1;70;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;1230,19566155716;040350000704;04035000070405006;040350000704050061;202412
1;040350;000704;050;07;1;1;2;6;2;4;2;3;1;2;2;0;1;1;1; ; ;1; ; ;1;2;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;1230,19566155716;040350000704;04035000070405007;040350000704050071;202412
2;040350;900202;058;01;1;1;1;4;2;4;2;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;50; ; ; ;1;1;1;1;2; ;1;80;2; ;2; ;2; ;2; ;0422;191,604955941462;040350900202;04035090020205801;040350900202058011;202412
2;040350;900202;058;02;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;1;1;1;1;2; ;1;80;2; ;2; ;2; ;2; ;0422;191,604955941462;040350900202;04035090020205802;040350900202058021;202412
2;040350;900202;058;03;1;1;1;3;1;2;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;191,604955941462;040350900202;04035090020205803;040350900202058031;202412
2;040350;900202;058;05;1;2;4;2;2;4;2;3;2;2;1;0;1;2;2; ; ;1; ; ;2;2;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;191,604955941462;040350900202;04035090020205805;040350900202058051;202412
2;040350;900202;058;09;1;1;1;4;2;7;3;3;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;191,604955941462;040350900202;04035090020205809;040350900202058091;202412
2;040350;900202;058;10;1;1;1;4;2;4;2;3;2;5;4;0;1;1;1; ; ;1; ; ;2;1;1;2;4;60; ; ; ;2; ;1;1;2; ;1;18;2; ;2; ;2; ;2; ;0422;191,604955941462;040350900202;04035090020205810;040350900202058101;202412
2;040352;900101;050;01;1;2;1;6;2;4;2;3;2;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;303,02112926738;040352900101;04035290010105001;040352900101050011;202412
2;040352;900101;050;02;1;3;1;2;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;4;4;50; ; ; ;1;1;1;2;2; ;1;70;2; ;2; ;2; ;2; ;0422;303,02112926738;040352900101;04035290010105002;040352900101050021;202412
2;040352;900101;050;03;1;4;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;303,02112926738;040352900101;04035290010105003;040352900101050031;202412
2;040352;900101;050;04;1;3;4;4;2;7;3;3;2;2;1;0;1;1;5;3;2;1; ; ;2;3;1;4;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;303,02112926738;040352900101;04035290010105004;040352900101050041;202412
2;040352;900101;050;05;1;2;1;2;3;4;2;1;1;2;2;0;1;2;1; ; ;1; ; ;2;1;1;4;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;303,02112926738;040352900101;04035290010105005;040352900101050051;202412
2;040352;900101;050;06;1;1;1;4;3;7;3;3;3;2;1;0;1;1;1; ; ;1; ; ;2;1;1;2;4;25; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0422;303,02112926738;040352900101;04035290010105006;040352900101050061;202412
2;040352;900101;050;07;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;1;2;2; ;1;30;2; ;2; ;2; ;2; ;0422;303,02112926738;040352900101;04035290010105007;040352900101050071;202412
2;040353;900201;048;01;1;2;1;2;3;4;2;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;30; ; ; ;1;1;2; ;2; ;1;40;2; ;2; ;2; ;2; ;0423;144,775061223706;040353900201;04035390020104801;040353900201048011;202412
2;040353;900201;048;02;1;2;1;4;3;1;3;3;3;2;1;0;1;1;2; ; ;5; ; ;2;1;1;4;6;50; ; ; ;2; ;1;1;2; ;1;20;2; ;2; ;2; ;2; ;0423;144,775061223706;040353900201;04035390020104802;040353900201048021;202412
2;040353;900201;048;03;1;1;1;2;1;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;2;1;1;2;4;100; ; ; ;2; ;1;1;2; ;1;20;2; ;2; ;2; ;2; ;0423;144,775061223706;040353900201;04035390020104803;040353900201048031;202412
2;040353;900201;048;04;1;1;1;4;3;7;3;3;3;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;4;50; ; ; ;2; ;1;1;2; ;1;25;2; ;2; ;2; ;2; ;0423;144,775061223706;040353900201;04035390020104804;040353900201048041;202412
2;040353;900201;048;05;1;1;4;4;3;7;3;3;3;1;1;0;1;2;1; ; ;1; ; ;2;1;1;2;4;30; ; ; ;2; ;1;1;2; ;1;15;2; ;2; ;2; ;2; ;0423;144,775061223706;040353900201;04035390020104805;040353900201048051;202412
2;040353;900201;048;07;1;1;1;4;1;4;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;1;1;2; ;1;85;2; ;2; ;2; ;2; ;0423;144,775061223706;040353900201;04035390020104807;040353900201048071;202412
2;040353;900201;048;08;1;3;1;3;2;4;2;1;2;4;3;0;1;1;1; ; ;3;2;1;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0423;144,775061223706;040353900201;04035390020104808;040353900201048081;202412
2;040451;900502;058;01;1;3;1;4;3;7;3;3;3;3;2;0;1;1;2; ; ;1; ; ;2;1;1;2;4;35; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0421;175,093969855598;040451900502;04045190050205801;040451900502058011;202412
2;040451;900502;058;05;1;3;1;4;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;4;4;60; ; ; ;1;1;1;1;2; ;1;80;2; ;2; ;2; ;2; ;0421;175,093969855598;040451900502;04045190050205805;040451900502058051;202412
2;040451;900502;058;06;1;4;1;4;3;7;3;3;3;2;1;0;1;1;2; ; ;1; ; ;2;3;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0421;175,093969855598;040451900502;04045190050205806;040451900502058061;202412
2;040451;900502;058;07;1;3;1;2;3;7;3;1;3;5;4;0;1;1;1; ; ;1; ; ;2;1;1;4;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0421;175,093969855598;040451900502;04045190050205807;040451900502058071;202412
2;040451;900502;058;08;1;3;1;2;3;4;3;3;2;3;2;0;1;1;2; ; ;1; ; ;2;1;1;4;1;60;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0421;175,093969855598;040451900502;04045190050205808;040451900502058081;202412
2;040451;900502;058;10;1;1;1;2;2;4;2;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;110; ; ; ;2; ;1;1;2; ;1;25;2; ;2; ;2; ;2; ;0421;175,093969855598;040451900502;04045190050205810;040451900502058101;202412
1;040650;000104;048;01;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;2;2; ;2; ;1;160;2; ;2; ;2; ;2; ;0411;173,426195791285;040650000104;04065000010404801;040650000104048011;202412
1;040650;000104;048;03;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;173,426195791285;040650000104;04065000010404803;040650000104048031;202412
1;040650;000104;048;04;1;2;1;4;3;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;60;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;173,426195791285;040650000104;04065000010404804;040650000104048041;202412
1;040650;000104;048;05;1;1;1;2;1;5;1;1;2;4;3;0;1;1;1; ; ;1; ; ;2;1;1;2;1;40;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;173,426195791285;040650000104;04065000010404805;040650000104048051;202412
1;040650;000104;048;06;1;2;1;4;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0411;173,426195791285;040650000104;04065000010404806;040650000104048061;202412
1;040650;000104;048;07;1;3;1;2;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;1;1;2; ;2; ;1;50;2; ;2; ;2; ;2; ;0411;173,426195791285;040650000104;04065000010404807;040650000104048071;202412
1;040650;000104;048;09;1;2;1;2;2;2;1;1;2;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;1;1;2; ;2; ;2; ;1;70;2; ;2; ;2; ;0411;173,426195791285;040650000104;04065000010404809;040650000104048091;202412
1;040650;000303;048;01;1;1;1;2;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0412;279,471716160551;040650000303;04065000030304801;040650000303048011;202412
1;040650;000303;048;02;1;1;1;1;1;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;1;1;2; ;1;40;2; ;2; ;2; ;2; ;0412;279,471716160551;040650000303;04065000030304802;040650000303048021;202412
1;040650;000303;048;03;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;1;1;2; ;2; ;2; ;1;80;2; ;2; ;2; ;0412;279,471716160551;040650000303;04065000030304803;040650000303048031;202412
1;040650;000303;048;04;1;1;1;1;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0412;279,471716160551;040650000303;04065000030304804;040650000303048041;202412
1;040650;000303;048;05;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0412;279,471716160551;040650000303;04065000030304805;040650000303048051;202412
1;040650;000303;048;06;1;1;1;2;3;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0412;279,471716160551;040650000303;04065000030304806;040650000303048061;202412
1;040650;000303;048;07;1;1;1;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0412;279,471716160551;040650000303;04065000030304807;040650000303048071;202412
1;050150;000203;058;01;1;1;2;1;1;2;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;60;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0511;193,403538862063;050150000203;05015000020305801;050150000203058011;202412
1;050150;000203;058;02;1;1;1;1;1;1;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;1;1;2;2; ;2; ;1;130;2; ;2; ;2; ;2; ;0511;193,403538862063;050150000203;05015000020305802;050150000203058021;202412
1;050150;000203;058;03;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0511;193,403538862063;050150000203;05015000020305803;050150000203058031;202412
1;050150;000203;058;04;1;1;2;1;1;1;2;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0511;193,403538862063;050150000203;05015000020305804;050150000203058041;202412
1;050150;000203;058;06;1;1;1;1;1;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0511;193,403538862063;050150000203;05015000020305806;050150000203058061;202412
1;050150;000203;058;08;1;1;2;1;1;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0511;193,403538862063;050150000203;05015000020305808;050150000203058081;202412
1;050150;000203;058;09;1;1;2;1;1;1;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0511;193,403538862063;050150000203;05015000020305809;050150000203058091;202412
1;050150;000401;048;01;1;1;1;1;1;2;1;1;1;8;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;300; ; ; ;1;1;2; ;2; ;2; ;1;25;2; ;2; ;2; ;0511;41,0098155811243;050150000401;05015000040104801;050150000401048011;202412
1;050150;000401;048;02;1;1;2;1;1;1;2;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;2;2; ;2; ;1;110;2; ;2; ;2; ;2; ;0511;41,0098155811243;050150000401;05015000040104802;050150000401048021;202412
1;050150;000401;048;03;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;80;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0511;41,0098155811243;050150000401;05015000040104803;050150000401048031;202412
1;050150;000401;048;05;1;1;1;1;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;1;40;2; ;2; ;2; ;2; ;0511;41,0098155811243;050150000401;05015000040104805;050150000401048051;202412
1;050150;000401;048;06;1;1;2;1;1;2;1;1;1;7;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0511;41,0098155811243;050150000401;05015000040104806;050150000401048061;202412
1;050150;000401;048;07;1;1;2;1;1;1;1;1;1;7;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;1;50;2; ;2; ;2; ;2; ;0511;41,0098155811243;050150000401;05015000040104807;050150000401048071;202412
1;050150;000401;048;08;1;1;1;1;1;2;1;1;1;7;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;1;2;2; ;1;28;2; ;2; ;1;10;2; ;0511;41,0098155811243;050150000401;05015000040104808;050150000401048081;202412
1;050150;003803;050;02;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;1;25;2; ;2; ;2; ;2; ;0511;99,3557553560857;050150003803;05015000380305002;050150003803050021;202412
1;050150;003803;050;03;1;1;2;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0511;99,3557553560857;050150003803;05015000380305003;050150003803050031;202412
1;050150;003803;050;04;1;1;1;1;1;2;1;1;1;8;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;2;1;1;2; ;1;80;2; ;2; ;1;1;2; ;0511;99,3557553560857;050150003803;05015000380305004;050150003803050041;202412
1;050150;003803;050;05;1;1;2;1;1;2;1;1;1;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;1;1;1;2; ;2; ;1;20;2; ;2; ;2; ;2; ;0511;99,3557553560857;050150003803;05015000380305005;050150003803050051;202412
1;050150;003803;050;06;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0511;99,3557553560857;050150003803;05015000380305006;050150003803050061;202412
1;050150;003803;050;07;1;1;1;1;2;2;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;1;60;2; ;2; ;2; ;2; ;0511;99,3557553560857;050150003803;05015000380305007;050150003803050071;202412
1;050150;003803;050;08;1;1;1;1;2;2;1;1;1;7;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;500; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0511;99,3557553560857;050150003803;05015000380305008;050150003803050081;202412
1;050150;004806;048;01;1;1;1;4;2;4;3;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0513;432,870206834513;050150004806;05015000480604801;050150004806048011;202412
1;050150;004806;048;02;1;1;3;4;2;2;2;7;3;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;10; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0513;432,870206834513;050150004806;05015000480604802;050150004806048021;202412
1;050150;004806;048;03;1;1;2;1;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;1;50;2; ;2; ;2; ;2; ;0513;432,870206834513;050150004806;05015000480604803;050150004806048031;202412
1;050150;004806;048;04;1;1;2;1;1;1;2;1;2;6;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;160; ; ; ;2; ;1;1;2; ;1;30;2; ;2; ;2; ;2; ;0513;432,870206834513;050150004806;05015000480604804;050150004806048041;202412
1;050150;004806;048;05;1;1;1;1;2;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;0513;432,870206834513;050150004806;05015000480604805;050150004806048051;202412
1;050150;004806;048;06;1;1;2;1;1;2;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;2;2; ;2; ;1;80;2; ;2; ;2; ;2; ;0513;432,870206834513;050150004806;05015000480604806;050150004806048061;202412
1;050150;004806;048;07;1;1;1;1;2;2;1;1;2;7;5;1;1;1;1; ; ;1; ; ;1;1;1;2;1;180;1;1;2;1;1;2; ;2; ;1;50;2; ;2; ;2; ;2; ;0513;432,870206834513;050150004806;05015000480604807;050150004806048071;202412
1;050150;006802;051;01;1;1;2;1;1;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0512;1845,51016169423;050150006802;05015000680205101;050150006802051011;202412
1;050150;006802;051;02;1;1;2;1;1;2;1;1;1;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;80;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0512;1845,51016169423;050150006802;05015000680205102;050150006802051021;202412
1;050150;006802;051;03;1;1;2;1;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;110;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0512;1845,51016169423;050150006802;05015000680205103;050150006802051031;202412
1;050150;006802;051;04;1;1;3;2;1;2;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;2;1;2;1;55;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0512;1845,51016169423;050150006802;05015000680205104;050150006802051041;202412
1;050150;006802;051;05;1;1;2;1;3;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;90;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0512;1845,51016169423;050150006802;05015000680205105;050150006802051051;202412
